Address,lat,lng
"220 16th St, West Vancouver, BC V7V 3R5, Canada",49.327873,-123.1583758
"2477 Marine Dr, West Vancouver, BC V7V 1L3, Canada",49.3349273,-123.1815206
"900 Main St #1c, West Vancouver, BC V7T 1A1, Canada",49.32521029999999,-123.1429464
"100 Park Royal S #104, West Vancouver, BC V7T 1A2, Canada",49.325186,-123.133873
"1650 Marine Dr, West Vancouver, BC V7V 3R6, Canada",49.3279232,-123.1594914
"3020 Louie Dr, West Kelowna, BC V4T 3E1, Canada",49.83593030000001,-119.621296
"Vernon Ave, Kamloops, BC V2B, Canada",50.6955652,-120.356613
"1374 Hunt Rd, Whaletown, BC V0P 1Z0, Canada",50.1018654,-125.0239699
"2129 Lake Placid Rd, Whistler, BC V0N 1B2, Canada",50.09596310000001,-122.9950063
"4573 Chateau Blvd Unit 1, Whistler, BC V8E 1G1, Canada",50.1167874,-122.9474813
"7017 Nesters Rd, Whistler, BC V8E 0E2, Canada",50.127818,-122.9558
"8200 Bear Paw Trail #105, Whistler, BC V8E 0G8, Canada",50.1564956,-122.9545094
"1235 Johnston Rd, White Rock, BC V4B 3Y8, Canada",49.0245855,-122.801458
"15144 North Bluff Rd, White Rock, BC V4A 6G3, Canada",49.0305804,-122.8028747
"15545 Marine Dr, White Rock, BC V4B 1C9, Canada",49.0172113,-122.7917978
"1118 Lakeview Crescent, Williams Lake, BC V2G 1A3, Canada",52.1273846,-122.125552
"Broadway Ave S, Williams Lake, BC V2G, Canada",52.1226894,-122.1074618
"1185 Prosperity Way #300, Williams Lake, BC V2G 3A7, Canada",52.11341729999999,-122.1254175
"245 Donald Rd, Williams Lake, BC V2G 4K4, Canada",52.13508040000001,-122.1349085
"3015 MacKenzie Ave N, Williams Lake, BC V2G 1P5, Canada",52.1472498,-122.1703862
"1124 Dog Creek Rd, Williams Lake, BC V2G 3G7, Canada",52.1001025,-122.1254671
"115 Hickory Rd, Williams Lake, BC V2G 5A1, Canada",52.211823,-122.0908862
"488 Railway Ave #79, Willow River, BC V0J 3C0, Canada",54.0732687,-122.4737578
"1671 BC-93 #95, Windermere, BC V0B 2L2, Canada",50.46722820000001,-115.9789634
"5722 BC-6, Winlaw, BC V0G 2J0, Canada",49.6110462,-117.5623234
"108 Winter Harbour Rd, Mount Waddington B, BC V0N 3L0, Canada",50.5111464,-128.0295252
"16960 BC-97, Wonowon, BC V0C 2N0, Canada",56.7276166,-121.8071837
"3001 Englewood Dr, Woss, BC V0N 3P0, Canada",50.2128869,-126.5947036
"5128 BC-3A bc, Wynndel, BC V0B 2N2, Canada",49.180767,-116.5543136
"9103 BC-3 #95, Yahk, BC V0B 2P0, Canada",49.08594799999999,-116.0892769
"8741 BC-3 #95, Yahk, BC V0B 2P0, Canada",49.0809502,-116.0999868
"7108 1 Ave, Ymir, BC V0G 2K0, Canada",49.283225,-117.215106
"10480 Youbou Rd, Youbou, BC V0R 3E1, Canada",48.87304959999999,-124.2031286
"182 Maquinna Ave, Zeballos, BC V0P 2A0, Canada",49.98059199999999,-126.844765
